,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35
10,4,-7.78308937183269,7.240376333302482,0.8343074752652817,-0.4359218018403318,-2.9088026167245675,0.4050685176440295,0.9845808974631427,-11.067991956987939,0.23027358672645165,0.21482082385049014,-2.843606968993407,2.3652265133440724,1.6040662888971915,0.12132437815401184,0.024594397933126424,2.6346121372455142,-6.700136566780554,-1.7540227645967472,-5.886731434003398,-1.864734186866676,4.8226261522882234,-8.381707679029638,0.9381596355034365,4.806389565783857,0.2597383003922816,-17.479153253740286,0.3614873491780856,6.1694421895684,0.11119660446568566,0.2663696729245182,1.759176846925399,17.236685599524645,-3.037260333518462,-0.0032122743810167153,-7.431900374789405
11,1,-1.3137262049800797,2.200232728975383,1.030856267291456,-2.9609658857173864,-2.7038735877332423,0.04177818173979307,1.184612209438899,1.8650743002341381,0.6739443025491488,-0.1694879206942874,1.8989343817206668,3.3786857939309405,1.1834550632811067,-1.1622716764385579,-0.1873086975187885,2.40129030987529,1.3534440680394852,-1.8165910612216725,-0.3312460774182414,-0.8159566263889332,3.467171302947307,11.263655010190341,1.3559970790702958,0.0005334253212504218,-0.1603480965517937,12.33459741789053,-0.6822876750628094,-6.859847890310936,5.9331501958591355,-3.1340823198517134,2.3146222552515656,-2.5745152188533327,3.3721544315695655,2.4000332544728913,-0.418192654873327
12,2,5.036380331588142,-0.29095162228951327,-0.1568892873569158,5.47937971671086,3.1042449788361983,-3.2699820070660706,0.4223357392029681,-15.284906764028825,0.6816205179273033,-0.15678525227580845,1.606518503042104,2.845147879614504,-1.0523257713540952,-1.1048939807916767,0.2762290854592132,-0.32189072920093553,-4.597959217154996,-0.896224859188431,0.019905965083111394,-0.6736396866393222,13.866451182728513,-3.559877571814154,0.8547910808929139,-0.5594633891085523,-0.16906722122087692,-16.91319302420812,-0.01077981564760206,7.361398943190411,-5.111539107212368,-3.7961498114385117,-3.6451784881886535,-3.4699046899078794,6.104057460381857,-0.9008685962414978,0.025130949325661893
13,1,-21.006304861880846,-3.8519838680105716,1.2058925495423574,-9.507599387986238,-1.982868238643279,-4.648089788346836,-0.5198641771045653,7.0757724608852595,-2.1490964916113997,0.22803859370844323,-1.7203525846366683,-0.9698029723042468,-0.41665316246755635,0.006749594124931921,-0.07793272936670081,1.281902750338284,1.9648234854121285,1.4553057710651691,-4.271299613865521,0.560710687796605,0.3748519997432771,5.268525977881457,-0.3909017389004859,1.3886522400785293,-0.21885591152049472,-6.933347261989891,0.6538158574518322,9.155804909459563,2.664198346888307,3.6880842334563226,-1.6375351788739185,5.965136798284347,-5.108357758819603,-0.4136570425515628,-5.392444611582509
14,3,-1.5836833360914426,3.1302569153863438,-0.1609061908877438,0.34536469741415976,-0.6200514838437324,0.12024156706302347,-0.6737152496369788,8.364995337887878,-2.0225920951481045,0.8229431057913257,-0.1146524815409877,-0.34270715085850706,-0.5837894181123667,1.2037294175725504,-0.08338641301370739,-5.979151896943968,4.165211709288356,-1.126915984134739,3.572826232307692,-0.5206480688998754,-1.5294255534668157,2.281575576557581,0.02930845312541925,-1.3101527005400089,-1.178865471382177,7.871598023939765,0.9112835551241213,0.5331756684763805,-1.2386197781255837,1.8300174860753713,-4.1351073091883555,-5.140978917979645,-0.05227223382493192,-0.19896740551771555,4.510633602472177
15,4,8.821229788640542,1.7300908125457186,0.0851986662261475,-3.484479949499141,-3.243507308061332,0.6276029473223663,1.5445591077627792,-3.2430202131142827,0.1888584731716284,1.4825170305732762,-3.331759602491587,0.21871618087102343,0.6129518029597222,-0.7368075753271666,0.018060137550925538,3.6530422352204455,1.472992113799419,0.9445035047081349,-1.1594084207072402,2.0490807325514773,11.079921931080758,-23.315660618079452,-0.2990105917047297,-1.1998355666420584,-0.6155652950644726,-1.9105388534603471,0.28828690426729126,-4.245923187794061,-2.322578682800594,0.597351378499329,2.4666097620900715,-5.605129909321279,2.826906282383245,0.7017270099530585,-1.4637338178222647
16,0,-7.697785470760886,0.9965686587952632,-1.7699571003260683,-3.885412873518911,4.754443211325541,-5.394110931149222,0.18007687749855125,-13.48566378435436,-1.6097165504174749,-0.32529429851481984,-2.1624377245866775,-0.1983254349196356,-0.8901599638292214,-0.48473959072388684,-0.122061345275132,1.7808571943523703,0.146867854312684,0.5036223094431928,-2.4661996599006435,2.9259410305482274,0.3914997705885194,1.4574168832337355,1.783540774714276,4.1716995305490725,-0.915285051275857,5.075251858524527,0.5167142611507677,-1.8206295699182942,1.0728940192219178,-0.7481488371904061,1.1284488579294443,-7.525075580470237,7.760320581717696,0.2791077423562611,-3.1135359888936485
17,4,-13.685939367183243,6.112559126727812,0.3669002253986452,-6.911271990014864,-0.12502154882121982,-1.6112887171000623,-0.9521318953785616,-1.5308872387125758,1.2943173715068108,0.23863916484986145,0.20550667704389697,2.125416004612624,1.228591014698888,1.911094772412442,0.06209460387509259,3.5630056583316874,-0.3569045204194179,0.812173063965823,2.146542828132011,1.480097551556822,-0.20602617078399432,0.6333225503306256,1.0107450238422657,0.9454185302576446,-0.3501277139500167,11.692374380952373,0.05975290737497651,-7.08312125592663,4.214167357336515,0.632530324906101,-1.2259917427912637,-9.297725194787759,4.488276233730766,0.1646060968293315,2.7099745636003467
18,2,0.8330267397003617,4.999265278829524,-0.7003147379036696,3.989097190309523,-1.0622150569016597,-4.250151673520256,0.8539726838041133,-4.022671821926956,0.9984142027471425,-0.1947674510682145,-0.4062216632537987,1.4543597774291555,1.009275860321086,-0.928085403044982,0.09346929251496963,-0.7486890557233574,-1.0759274075394516,-0.7731957267779079,-1.5441299645287527,-0.6939609181240635,-0.12774689674692824,0.7319205491056371,-2.4779486207494217,6.126048308613433,0.6328362572897093,-11.76014777835041,1.5557456432883676,0.8745911396130852,-2.790820629798703,-1.7246801539785592,-2.464384188673892,-5.1817847849182606,0.5885265281053514,-0.910780301172666,-1.9494383582402381
19,4,9.622035049256988,-3.845622313511187,0.10297726573422175,-0.8713255534715753,2.2297205004079306,1.152417766390819,-1.5208117178829643,8.184713375807691,1.2746385824833422,0.9185462515280511,1.69845531660624,0.2335407163337048,-0.41718975481638754,0.9254053057198526,0.06945906807707983,1.1750924532990632,1.753534430704326,0.7813886141463064,3.46826891534198,1.7339546770046934,1.0598022419014013,5.189475791210248,1.1261946312338238,3.0216137414841455,0.23036647153666429,-3.2340851539997963,-1.4116519528121865,3.7649255965170374,-4.139184096153983,-2.4772112939367394,-2.1152388091714647,-3.4207788801670063,-0.07922846466100686,-0.42935321629373857,4.378631731509297
20,0,1.6259937944940506,6.58589625372266,-0.5331560942073768,4.855369596326589,-3.125697422734172,2.75274390922605,0.8392746741646481,16.459993883840642,-0.4828889301800006,0.054799627098877986,-1.005570198296284,0.7270295719225296,-0.8244453822365025,0.15053671643482605,-0.15535268862538373,-6.1318418086176925,2.409607917430705,0.6560505803928928,-2.2843791477911797,-0.5712413336689405,0.8660184178118396,-19.260812063567034,1.8784597349712435,2.292155518735284,0.4410900827389435,-0.49528342159290106,0.3823714412673104,-2.3059029726624023,-5.290702495865387,2.021750552621997,2.1422891173969623,5.1072589940725575,-1.6876336451186995,0.726938578812932,-2.883990621105099
21,4,-7.10142872317689,-1.0131597259338552,0.8376217719590798,6.426101423162684,-3.4805849945778213,-2.142767666813428,0.38395604103270226,-8.999774102221382,0.8425198551162567,-0.5718764509140465,-0.5887413497820839,1.424188505395266,0.0912552503619579,1.0107587318288807,-0.05175754696304205,-4.167412749741832,-4.541347734034909,-0.4129484061398159,-2.2349754229233643,-1.0237765398744163,4.241991417531692,3.6715070543166304,-2.112751126242114,1.5576377269532706,0.1590424719996574,-8.247840845763665,0.013122163493423903,0.6272796326404717,0.9198152382556453,-3.6485095235695626,2.176704302070847,-3.1738082803879113,2.3359627726714334,0.23019684289110875,-2.821619241422263
22,4,11.018191492156562,-5.87824426391696,0.5766213158653312,-0.08387956083314665,-4.437139697226604,-0.9159479434050042,-0.03138347772432821,-12.950825761933272,1.2607490228015377,-0.2024573954558947,-2.2483865652869874,-2.7496772618025362,-0.32669193597172014,0.7584710242748112,0.07322364414810137,-0.8977036151065684,-1.349573713121447,-1.5503843979394938,1.775158439910602,-4.801465506226583,0.6839311405448742,9.05408984056128,2.8671165410695196,1.9171674821844311,0.05140872823596479,-10.054310258097315,-0.4823958469938825,-5.010166931505197,1.3606402841785026,-0.47053840032999106,0.42203637701764274,-4.338745988052719,-3.9120420812906116,-0.3770149030358055,2.2411079599583723
23,1,-6.319143731206605,-6.229215306811297,0.050859685039156104,-1.232981083689717,1.1030661792909722,-3.6094417465374375,-0.49044028208587004,-6.286875322322603,0.4214568694995156,-0.2815757932174876,-1.8543337167810487,1.2845838761448471,1.1787741825326856,0.941134454244967,0.16113870675513794,-3.1961600486878687,0.5998088506093946,-0.17894334272700615,-8.198191347752415,-2.6154142768827167,-3.8986984192556293,3.6618101352323973,0.2321771972503657,0.14325035532197028,0.17097253865724982,0.19644805438000293,0.18166349121178255,-1.8687892382728908,3.1905145086286413,-5.677008797540769,-3.0900029960700275,-7.429215289784919,2.971643613610111,0.3569558206734892,-10.350080011807323
24,4,-1.8260217734676814,4.303304379358654,-0.05096056409218583,-6.679890469775896,-2.4791959837516493,1.2847509537213886,1.7497944105698222,-23.734051122368843,-1.0573275429404638,0.3003656191691461,0.6848627217235987,1.2015155583533041,-1.2476901746531561,1.779199037355064,0.19072979771240645,-1.5482325293052381,-4.811026862600544,-0.16893953035143763,3.406119265193986,1.2861672557922001,3.843313357657839,-3.6153876386328223,2.872805869166919,1.6341548271205626,-0.34298134006685366,9.22734837013849,0.09905701422255558,2.4301117017676495,2.312727599265035,0.07183276077358515,4.3515493620442225,11.859914406382426,-0.08454658646522596,0.25752707768596106,4.300168833480706
25,2,1.2948401451972877,1.7364275261915127,-0.1678202446718802,6.967694320105685,-2.6407650541057266,4.127114466967401,-0.10258804819348293,11.86146896933319,2.160841520660456,0.9450642708248023,2.9385177752802245,0.732704821095523,0.4405251086295091,0.779426921125149,0.0739943120036029,-0.6349020685043818,-3.239738526978883,1.4260462433857557,-5.023122161805756,4.2285776424234855,4.359593598985219,-25.040337092065975,2.9348353487684973,-1.1717659247316965,-0.5649924346703443,-9.167033571541117,-0.6895268486166888,-2.814334302576377,-2.171228355128859,3.0581529700038756,3.2966701708388055,3.8354708079426882,1.6467407603264617,0.2208580993646723,-6.341608054565041
26,4,-0.5597590535446911,-2.8441682768162524,0.7688901464079329,1.7242778053778833,-4.024617544642206,0.9661055866474093,-0.8842746150509718,-12.677164128367666,0.5967943546460109,0.6833451056198819,-1.8027332262787157,0.5064652487649958,2.4669320965857695,-1.4769095104449588,0.14370454630489096,1.8669693258684659,-4.352645099271058,-2.516452195614943,-4.164947417495332,-1.9436555571530354,-0.18644024334316642,6.871568662377722,-0.3610206346907131,8.194090337288964,-0.038055630758225885,-13.352780097269546,-0.4259937855178661,-2.81121148961614,1.5599323609925542,0.7998714692694793,5.69074051115793,3.0660000841601835,2.6286492004505875,0.6515797657562735,-5.258176735270417
27,0,-9.39451161324818,3.625109579969594,-0.05869422519072138,-6.565471594290594,5.455272117944917,-5.1605523049201185,0.2777788792501658,-4.600567493552448,0.5152804883846202,0.6756666458175931,2.080694076092883,-0.4883943613928796,0.18973964634563045,0.818347684264905,0.06447728274363296,1.0732971033843854,-0.10263485897514638,0.2772627772017973,0.09811260168985289,0.09523828512146952,3.9092809948639187,2.536433071223515,2.2079483692324273,1.7876273050523124,0.4490079896473298,-1.832270275477537,-0.614040603736287,-2.892378116724732,0.44033693114589106,4.302431819530905,5.481665589839977,9.144046921294088,-6.077806871027712,-0.09643344704037425,0.12386552528259273
28,1,1.8162259203374345,4.960327902657683,0.43966638594576524,-1.0129023867271367,3.3281122518454,3.5555701772967434,0.3576075584303042,21.281434692643742,1.6214274025318955,0.8508698032462445,2.619609524632129,-1.2998696690631464,0.7282447997113883,0.2729736904821312,-0.38275059449141796,0.4122633580981466,5.818489451138087,-1.1066956850935297,-3.5965593032995162,0.5641370213062987,1.614912371279595,9.583445214291734,3.070181584755468,2.3120206139228467,0.5934831056310562,5.7162956274053345,-0.09833531703611777,-1.3492824422152618,0.08449450099146413,0.7289638218396045,8.041633592366276,4.5664523398300565,0.570917858862922,-0.04906412996294114,-4.540596209256004
29,2,0.05396049558572856,-2.3740215136820653,1.9667423359065421,0.5400953514506683,1.7764459387720275,3.827365433929964,0.3978483185249666,15.218898158473902,-0.7602675394237765,0.06770367015527251,-4.195707736710995,-1.0181723475052753,0.7022255082482961,0.3789960196261783,-0.1273059227526234,-0.03686920787290944,6.487023337163827,-0.19887081215483157,-2.3591490245917663,-6.347313228106966,-3.375368317838184,15.957209074016557,-0.38582982348093087,0.29235683044559313,0.18456068137856188,1.4150592240308009,0.1516046259051766,7.648566978090247,0.8128157422884392,-3.770440648315465,-3.4904072419167016,-4.009230693665394,2.793703035123779,0.3646422356403536,-2.9783863450559935
30,4,5.000565697575288,1.1316272605647542,-0.10800922860301966,0.4158820416900672,1.9395879162053842,0.450550981482631,-0.031017332613329555,-6.064245050016971,1.2242460558376833,0.5869887692571667,0.9525274005556108,2.429824387055961,1.1260887920649298,-0.920502632249372,0.03813415925699004,2.88960041263299,-2.4217304634143595,0.20174045890101033,3.623415704569765,-0.005196553470537772,4.915822003712966,-5.940721041365896,-1.3336380252204405,-3.990296564541982,-1.0961884428422684,3.7933632284010383,0.12846480225276072,-2.6073097602862743,-0.17356676927744588,-2.2042283167663235,-1.9360121153186247,0.43165009761649603,0.7920248234055337,-0.3324022587463767,4.57450196848819
31,1,7.569401461063839,0.8791206235442264,0.7377670922618581,0.06418714708351525,-1.378571756769401,1.8610898377007405,0.8101901975178958,8.208679879126873,1.6923598960100807,-0.4887682440681335,-1.7523414274900462,-0.7089244308541329,-0.4899029921141374,1.082498877493375,0.05176798355860286,7.4224236585929635,-5.458350971319558,1.3404844509292753,-5.601717966410943,-2.1749491806673844,-0.5709943545455664,-15.3777412262893,2.6587083636619475,1.7417763013554441,-0.16970310045245793,-23.262549605812737,1.2258823935507732,-2.0651505936578634,-0.5593093733948938,0.6129260892458552,-3.23999978267226,9.860612849769439,-7.070777013300942,-0.36804276204034303,-7.0720756196825
32,0,-1.176706576365635,-1.1065843097460677,0.4804355944459545,2.4103244779209896,-3.8498625088476537,2.2531428394343296,0.3988330434727727,9.501753851224676,0.41076976067757,2.302004031402458,0.8920836712148483,0.32456477017644314,-1.0105338204127754,1.8177074692065502,-0.08319089163739045,0.36649566092460717,-2.0183026617437028,-0.5300643165772269,-5.060871544551595,-1.263559152823407,-6.05420621384639,8.849645624979061,-0.26483156587401624,5.148671792843622,-0.6064065196186178,-9.441450005215215,0.40326966352458593,6.546603778160757,-1.0446069878931274,-0.37410809492125935,1.457078548875084,9.476123324788508,0.43119440705920015,-0.4608072009907671,-6.389266021455858
33,1,15.454916842678962,-1.462770504893367,0.8044827395313151,1.6590081155393988,-2.38169031759051,4.275519481626085,0.634603993007797,16.58795658630765,-0.35072137624754,-1.1731753124532616,-1.4435842872075364,-0.1310612219216389,-2.114752647728202,-0.5909133580031769,0.05265326329400756,2.1645182656203326,2.688353474844052,-1.1504062377323105,-5.008507183498516,3.2579249510508728,-3.719282531576488,-8.983665904832634,-2.2154820945518034,4.9989621012210605,-1.4059220446272527,-11.168720744983402,-0.031120708063844333,2.681564822736843,-2.2460243757074285,-0.08083465261963041,-0.06560017844569581,5.189185779000771,-4.704862943925397,-0.08884429440257391,-6.323156887907137
34,4,9.969429796650072,1.5736825950785118,0.4174705348923619,8.514783260700368,-1.8972487295661475,0.4517015458101918,0.1723313603014073,-8.580405830899423,1.4027192652579805,0.26321230308380816,-3.666447900154053,-1.1482172081454796,0.396735648565896,0.4462141468959431,0.1793502903009493,6.627955205641749,-1.6692402525709995,0.9635808154863575,-0.9554842221298916,-2.981938327056429,4.3736584931446005,-7.149384590099905,-0.3165492634602733,2.263603389117093,-2.4943183849319617,-28.280245077292772,0.34807074264020543,6.401238008387909,-0.2175662681237078,-3.9643992013310707,-4.8504191460584805,-5.3705431175530745,-7.35881243343828,-0.1181111688267536,-1.2062829140692213
35,1,1.9941786654944351,4.575784423917226,1.0047975453994618,-2.7255237147793654,-1.6504882204199374,3.318405141728452,0.7017687916695716,6.771556026435322,1.367958454297958,-0.36403989327892344,-1.0354638324614514,0.7526462611008894,-0.39476363594116354,0.7414362701512726,-0.14999850445779103,6.699257291105941,1.545869181505738,0.45604546215963054,-0.01735567136642946,-1.2306064915217074,-1.7517885757052707,2.5807555351930587,0.6312333858470245,-2.9719272363249836,0.7145498257091758,6.279843517496615,-0.42721978331895394,1.4332103375540164,0.07494426990248575,-2.506893280183409,2.9816913015366486,1.6056159506150856,-0.23430018795093654,-0.12391305510293191,-0.02191124599091306
36,1,3.351466494268667,2.1147089499271963,0.6632872241452688,8.649657670182645,-4.113524513126347,0.8666720885551674,0.5297323797168885,3.76749720023054,-0.5305400136914995,-0.42452293292183163,-0.11168594241397863,0.93760399623746,-1.7674423385462625,-0.03955356828497889,0.1784151022853027,-0.3617402236797795,3.8669416752377646,0.8219238064566257,1.0101165005597514,2.8495107411654854,-2.179240412265216,-5.304390115826972,-0.5025071005788584,-1.3743429878389861,-0.7578139232418101,6.139033606021644,-0.606222652717224,-6.730303566900399,0.2941715728706225,-2.0881772726700247,4.48356894854765,-19.699535626605797,3.195432651754982,0.38688582493688123,1.2752552555273657
37,3,-7.703194090162206,7.601716479625815,0.06605940372883003,4.7367958740943426,4.957444498941994,1.677552537295728,1.6387823946171756,8.640146371265452,-1.9257742772756106,-0.2469681567938379,0.41335707842386255,3.346772141054849,-1.0063708153395392,-1.8135087112485149,-0.2069492588104063,1.8336843912855034,3.6809606285206558,-0.19699589988762686,1.796556998058026,-0.221608612023659,-4.725054787709143,-0.8175822540500042,0.5488120081893889,-4.58357812665033,-0.3719635488208719,22.67764582046167,-0.941594418606676,-5.408918231301894,2.1171148512543194,2.0661233257729057,6.161578855757024,7.777969935466766,1.0791101801725407,0.7558125514862961,2.2681232831642486
38,2,11.638578741361192,-12.994024157439144,-0.1679442252830798,7.564461856151568,5.692417675120407,-1.9875188450795553,0.538798490443011,-2.9660739419853117,-0.22673762122403646,0.20012547971536684,3.892896318960058,1.343123287095229,-0.045925202506171846,0.14869414622457244,0.07248148623912083,3.983171721207267,-5.93062403049413,-0.8009861282768227,-0.6287471792339852,3.815796324606468,3.6412053226309045,7.187461602161326,-0.5095130803947554,3.7289880557530917,0.24301747324456377,-15.99260486000997,1.0042435733353203,1.0326014691031482,-1.4823300126537298,1.1260838345090884,1.0971785918036445,7.515274110773103,4.614301712837937,-0.4082694179952142,-0.7937828401692527
39,3,20.077998430443245,1.4034790546469147,0.34969651728980267,11.273688590303454,1.2170152403537848,0.03576594160745184,0.7624274376613658,4.739176858601756,1.756736890296756,-0.12402898469795619,1.9857284714905268,-0.9597776473589429,1.3254142287484212,0.9098153707460629,0.18404718891970467,1.4831197978951842,-2.702968268285887,-1.5550581032263406,-0.9872810447988386,0.4897019052404798,0.8067327704940004,-4.733711682604713,-0.9816409306950974,-1.6504638114124255,0.24693571694731717,-17.06732307212506,0.727555430520231,-8.50437703066582,-3.952388428811186,-1.2235866380609277,-0.07899475868485173,-12.241512354380262,0.9435110126547059,0.15642088291858583,-1.2464258730201703
40,4,17.68281455151763,-8.901858887463701,0.4235587683284889,-0.8194398516040331,-1.3080067788377203,-2.434215811150664,-0.5211553930646453,0.958495312952968,0.33871033998407496,1.0333221037803548,4.799938044845381,-2.4613409218193256,1.4517603340718448,1.8869654378023122,0.25039553775653817,8.531363512617387,-4.936827098509448,-1.2025586522668221,-0.46323192666089136,-4.8119998921770195,-5.760005893400706,27.60280128241514,3.4743788243119185,5.919871713836832,-1.1613933915929526,-17.17388344049773,0.3688384240360612,-16.69933449257083,4.837126072393957,-1.1017688917580493,-5.524836186926872,-19.768741748545075,6.213379726133459,0.1503744011840855,-0.5848225909338315
41,3,6.270021492606618,-2.275944368113247,-0.42474318127426897,-0.38466583508213875,-3.247939546342496,0.11156853592599172,0.3844846045482922,-1.5255039027792,1.0979719738836997,-0.931898256145516,-2.670690440205783,-1.423783731487568,-4.232940216813796,-1.919051365634506,-0.046307092657352195,-4.780129948219836,-0.09205844453272058,-0.5009892351999683,-1.1152220522495662,-4.269018621520143,-5.02283002981175,-3.938606171129198,-0.8390602810509763,-3.438413859536262,-0.03745893097056603,3.376415203866237,0.5659242632104885,-4.666236666222282,-2.0567613535700437,-0.6484469305836917,-1.9046769989417343,-1.9375835252474094,-0.02060853446485552,2.128269564282681,-1.4079492636969817
